run_id,run_mode,backtest_start_date,backtest_end_date,report_generated_at_utc,date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Automobiles,tilt_Banking,tilt_CapitalGoods,tilt_Cement,tilt_Chemicals,tilt_ConsumerDiscretionary,tilt_Energy,tilt_FMCG,tilt_FinancialServices,tilt_Healthcare,tilt_IT,tilt_Metals,tilt_Pharma,tilt_RealEstate,tilt_Telecom
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-06-10,RL,1228861.75,1221318.38,-0.614,144.264,25,0.0,87.93,5388.11,22,22,"AARTIIND.NS,BPCL.NS,COALINDIA.NS,DEEPAKNTR.NS,FLUOROCHEM.NS,HCLTECH.NS,HINDALCO.NS,INDUSINDBK.NS,IOC.NS,JINDALSTEL.NS,LTIM.NS,LTTS.NS,MGL.NS,NAVINFLUOR.NS,ONGC.NS,PERSISTENT.NS,PIIND.NS,RELIANCE.NS,SAIL.NS,SBIN.NS,TATAELXSI.NS,VEDL.NS","ACC.NS,BHARTIARTL.NS,BRIGADE.NS,COLPAL.NS,DABUR.NS,DLF.NS,FEDERALBNK.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,INDUSTOWER.NS,KOTAKBANK.NS,MARICO.NS,NESTLEIND.NS,PHOENIXLTD.NS,PRESTIGE.NS,RAMCOCEM.NS,SHREECEM.NS,ULTRACEMCO.NS",TATAELXSI.NS:4.0%|DEEPAKNTR.NS:4.0%|PERSISTENT.NS:4.0%|SAIL.NS:4.0%|LTTS.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-07-08,RL,1227611.75,1223479.9,-0.337,144.696,24,0.0,48.18,2951.32,19,17,"APOLLOHOSP.NS,DMART.NS,FORTIS.NS,LALPATHLAB.NS,METROPOLIS.NS,NMDC.NS,PIDILITIND.NS,RELAXO.NS,VINATIORGA.NS,VOLTAS.NS,WHIRLPOOL.NS","AXISBANK.NS,BPCL.NS,HDFCBANK.NS,HINDALCO.NS,ICICIBANK.NS,INDUSINDBK.NS,IOC.NS,MGL.NS,ONGC.NS,PIIND.NS,RELIANCE.NS,SBIN.NS",PERSISTENT.NS:4.2%|TATAELXSI.NS:4.2%|DEEPAKNTR.NS:4.2%|SAIL.NS:4.2%|DMART.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-08-05,RL,1326137.01,1320199.18,-0.448,164.04,24,0.0,64.11,4241.3,20,19,"ADANIGREEN.NS,ADANIPORTS.NS,ALKYLAMINE.NS,ATGL.NS,BALAMINES.NS,BHEL.NS,BPCL.NS,CUMMINSIND.NS,IOC.NS,KPITTECH.NS,MGL.NS,MPHASIS.NS,NTPC.NS,POWERGRID.NS,TCS.NS","AARTIIND.NS,COALINDIA.NS,DMART.NS,FLUOROCHEM.NS,HCLTECH.NS,JINDALSTEL.NS,LTIM.NS,LTTS.NS,NMDC.NS,PIDILITIND.NS,RELAXO.NS,SAIL.NS,VEDL.NS,VOLTAS.NS,WHIRLPOOL.NS",TATAELXSI.NS:4.2%|KPITTECH.NS:4.2%|PERSISTENT.NS:4.2%|ATGL.NS:4.2%|DEEPAKNTR.NS:4.2%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-09-02,RL,1456595.45,1451198.09,-0.371,190.24,25,0.0,53.0,3855.25,17,20,"ACC.NS,AMBUJACEM.NS,DMART.NS,FLUOROCHEM.NS,GRASIM.NS,HAVELLS.NS,INFY.NS,MAXHEALTH.NS,PIDILITIND.NS,RELAXO.NS,SHREECEM.NS,ULTRACEMCO.NS,WHIRLPOOL.NS","ADANIGREEN.NS,ADANIPORTS.NS,ATGL.NS,BALAMINES.NS,BHEL.NS,BPCL.NS,CUMMINSIND.NS,IOC.NS,MGL.NS,MPHASIS.NS,NTPC.NS,POWERGRID.NS",AMBUJACEM.NS:4.0%|ALKYLAMINE.NS:4.0%|GRASIM.NS:4.0%|ACC.NS:4.0%|RELAXO.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-09-30,RL,1451198.09,1438873.31,-0.849,187.775,25,0.0,41.7,3003.94,18,17,"COFORGE.NS,DABUR.NS,GODREJCP.NS,MARICO.NS,MPHASIS.NS,NESTLEIND.NS,PIIND.NS,SRF.NS,TATACONSUM.NS,VOLTAS.NS","ACC.NS,AMBUJACEM.NS,FLUOROCHEM.NS,GRASIM.NS,INFY.NS,NAVINFLUOR.NS,SHREECEM.NS,TCS.NS,ULTRACEMCO.NS,WHIRLPOOL.NS",ALKYLAMINE.NS:4.0%|TATACONSUM.NS:4.0%|GODREJCP.NS:4.0%|METROPOLIS.NS:4.0%|FORTIS.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-10-28,RL,1438873.31,1418689.87,-1.403,183.738,25,0.0,69.01,4904.35,23,19,"ABB.NS,ADANIGREEN.NS,AIAENG.NS,ASHOKLEY.NS,ASIANPAINT.NS,BAJAJ-AUTO.NS,BALKRISIND.NS,BHEL.NS,HEROMOTOCO.NS,IOC.NS,LT.NS,MGL.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,TVSMOTOR.NS,WHIRLPOOL.NS","ALKYLAMINE.NS,COFORGE.NS,DABUR.NS,DEEPAKNTR.NS,DMART.NS,GODREJCP.NS,KPITTECH.NS,MARICO.NS,MPHASIS.NS,NESTLEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,SRF.NS,TATACONSUM.NS,TATAELXSI.NS,VINATIORGA.NS",LALPATHLAB.NS:4.0%|RELAXO.NS:4.0%|RELIANCE.NS:4.0%|HEROMOTOCO.NS:4.0%|ABB.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-11-25,RL,1452513.21,1444024.19,-0.584,188.805,22,0.0,83.78,6063.58,22,21,"ACC.NS,ALKYLAMINE.NS,BALAMINES.NS,BHARTIARTL.NS,DEEPAKNTR.NS,DLF.NS,GODREJPROP.NS,GRASIM.NS,INDUSTOWER.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,PRESTIGE.NS,RAMCOCEM.NS,SHREECEM.NS,SRF.NS,ULTRACEMCO.NS,VINATIORGA.NS","ABB.NS,ADANIGREEN.NS,AIAENG.NS,APOLLOHOSP.NS,ASHOKLEY.NS,BAJAJ-AUTO.NS,BALKRISIND.NS,BHEL.NS,FORTIS.NS,HEROMOTOCO.NS,IOC.NS,LALPATHLAB.NS,LT.NS,MAXHEALTH.NS,METROPOLIS.NS,MGL.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,TVSMOTOR.NS,WHIRLPOOL.NS",BALAMINES.NS:4.5%|SHREECEM.NS:4.5%|SRF.NS:4.5%|GRASIM.NS:4.5%|ALKYLAMINE.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2021-12-23,RL,1444024.19,1402187.71,-2.897,180.438,25,0.0,67.85,4773.44,17,22,"ALKEM.NS,AMBUJACEM.NS,APOLLOHOSP.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BIOCON.NS,CHOLAFIN.NS,DIVISLAB.NS,FLUOROCHEM.NS,FORTIS.NS,LALPATHLAB.NS,MAXHEALTH.NS,METROPOLIS.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,SUNPHARMA.NS,ZYDUSLIFE.NS","ASIANPAINT.NS,BHARTIARTL.NS,DEEPAKNTR.NS,DLF.NS,GODREJPROP.NS,HAVELLS.NS,INDUSTOWER.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,PRESTIGE.NS,RAMCOCEM.NS,RELAXO.NS,VOLTAS.NS",ZYDUSLIFE.NS:4.0%|BAJAJFINSV.NS:4.0%|FLUOROCHEM.NS:4.0%|ALKEM.NS:4.0%|GRASIM.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-01-20,RL,1448849.38,1443614.15,-0.361,188.723,22,0.0,51.78,3739.45,21,14,"AUROPHARMA.NS,BHARTIARTL.NS,COFORGE.NS,INDUSTOWER.NS,KPITTECH.NS,LTTS.NS,MPHASIS.NS,SBILIFE.NS,TATAELXSI.NS,TORNTPHARM.NS","ALKYLAMINE.NS,APOLLOHOSP.NS,BALAMINES.NS,BIOCON.NS,DIVISLAB.NS,FLUOROCHEM.NS,FORTIS.NS,LALPATHLAB.NS,MAXHEALTH.NS,METROPOLIS.NS,NAM-INDIA.NS,SRF.NS,VINATIORGA.NS",ZYDUSLIFE.NS:4.5%|BAJAJFINSV.NS:4.5%|SHREECEM.NS:4.5%|KPITTECH.NS:4.5%|ULTRACEMCO.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-02-17,RL,1443614.15,1350921.99,-6.421,170.184,22,0.0,78.23,5299.98,19,20,"ABB.NS,AIAENG.NS,APOLLOHOSP.NS,BALAMINES.NS,DEEPAKNTR.NS,FLUOROCHEM.NS,FORTIS.NS,LALPATHLAB.NS,LT.NS,MAXHEALTH.NS,METROPOLIS.NS,PERSISTENT.NS,POWERGRID.NS,SIEMENS.NS,SRF.NS,VINATIORGA.NS,WIPRO.NS","ACC.NS,ALKEM.NS,AMBUJACEM.NS,AUROPHARMA.NS,BAJAJFINSV.NS,BAJFINANCE.NS,CHOLAFIN.NS,GRASIM.NS,LTTS.NS,MUTHOOTFIN.NS,SBILIFE.NS,SHREECEM.NS,SUNPHARMA.NS,TATAELXSI.NS,TORNTPHARM.NS,ULTRACEMCO.NS,ZYDUSLIFE.NS",KPITTECH.NS:4.5%|MPHASIS.NS:4.5%|FLUOROCHEM.NS:4.5%|FORTIS.NS:4.5%|MAXHEALTH.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-03-17,RL,1369162.36,1363445.71,-0.418,172.689,22,0.0,59.72,4083.31,14,21,"ALKYLAMINE.NS,ASIANPAINT.NS,AUBANK.NS,FEDERALBNK.NS,HAVELLS.NS,ICICIBANK.NS,KOTAKBANK.NS,SBIN.NS,TCS.NS,TECHM.NS,TITAN.NS,VOLTAS.NS,WHIRLPOOL.NS","ABB.NS,AIAENG.NS,APOLLOHOSP.NS,COFORGE.NS,DEEPAKNTR.NS,FORTIS.NS,LALPATHLAB.NS,LT.NS,MAXHEALTH.NS,METROPOLIS.NS,POWERGRID.NS,SIEMENS.NS,WIPRO.NS",FLUOROCHEM.NS:4.5%|KPITTECH.NS:4.5%|PERSISTENT.NS:4.5%|AUBANK.NS:4.5%|MPHASIS.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-04-18,RL,1363445.71,1353290.03,-0.745,170.658,22,0.0,72.66,4932.48,17,21,"ACC.NS,AMBUJACEM.NS,AUROPHARMA.NS,BAJAJFINSV.NS,BIOCON.NS,CHOLAFIN.NS,GLENMARK.NS,HDFCBANK.NS,HDFCLIFE.NS,LICHSGFIN.NS,LUPIN.NS,NAM-INDIA.NS,RAMCOCEM.NS,SHREECEM.NS,TORNTPHARM.NS,ULTRACEMCO.NS","ALKYLAMINE.NS,ASIANPAINT.NS,BALAMINES.NS,FLUOROCHEM.NS,HAVELLS.NS,KOTAKBANK.NS,KPITTECH.NS,MPHASIS.NS,PERSISTENT.NS,SRF.NS,TCS.NS,TECHM.NS,TITAN.NS,VINATIORGA.NS,VOLTAS.NS,WHIRLPOOL.NS",LUPIN.NS:4.5%|GLENMARK.NS:4.5%|BIOCON.NS:4.5%|LICHSGFIN.NS:4.5%|AUROPHARMA.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-05-12,RL,1353290.03,1220015.83,-9.848,144.003,25,0.0,67.85,4153.27,17,22,"BAJFINANCE.NS,COALINDIA.NS,COFORGE.NS,DLF.NS,GODREJPROP.NS,GRASIM.NS,HINDALCO.NS,JINDALSTEL.NS,KPITTECH.NS,LTTS.NS,NMDC.NS,OBEROIRLTY.NS,PERSISTENT.NS,PHOENIXLTD.NS,PRESTIGE.NS,TECHM.NS,VEDL.NS","AMBUJACEM.NS,AUBANK.NS,AUROPHARMA.NS,BHARTIARTL.NS,BIOCON.NS,FEDERALBNK.NS,GLENMARK.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSTOWER.NS,LUPIN.NS,NAM-INDIA.NS,SBIN.NS,TORNTPHARM.NS",LICHSGFIN.NS:4.0%|VEDL.NS:4.0%|KPITTECH.NS:4.0%|JINDALSTEL.NS:4.0%|COFORGE.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-06-09,RL,1220015.83,1195518.78,-2.008,139.104,25,0.0,50.93,3048.5,20,17,"AUBANK.NS,AXISBANK.NS,BRITANNIA.NS,DABUR.NS,FEDERALBNK.NS,HDFCAMC.NS,HDFCBANK.NS,KOTAKBANK.NS,MARICO.NS,MUTHOOTFIN.NS,NESTLEIND.NS,TATACONSUM.NS","BAJAJFINSV.NS,COFORGE.NS,DLF.NS,GODREJPROP.NS,HDFCLIFE.NS,KPITTECH.NS,LTTS.NS,OBEROIRLTY.NS,PERSISTENT.NS,PHOENIXLTD.NS,PRESTIGE.NS,TECHM.NS",RAMCOCEM.NS:4.0%|CHOLAFIN.NS:4.0%|VEDL.NS:4.0%|COALINDIA.NS:4.0%|TATACONSUM.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-07-07,RL,1195518.78,1187627.96,-0.66,137.526,25,0.0,58.48,3476.72,23,16,"ADANIGREEN.NS,BANDHANBNK.NS,BPCL.NS,COFORGE.NS,GAIL.NS,HDFCLIFE.NS,ICICIBANK.NS,KPITTECH.NS,LTIM.NS,LTTS.NS,MGL.NS,MPHASIS.NS,ONGC.NS,SAIL.NS","ACC.NS,BRITANNIA.NS,DABUR.NS,FEDERALBNK.NS,GRASIM.NS,HDFCAMC.NS,HDFCBANK.NS,MARICO.NS,NESTLEIND.NS,NMDC.NS,RAMCOCEM.NS,SHREECEM.NS,TATACONSUM.NS,ULTRACEMCO.NS",COALINDIA.NS:4.0%|CHOLAFIN.NS:4.0%|BAJFINANCE.NS:4.0%|LTTS.NS:4.0%|ICICIBANK.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-08-04,RL,1298819.24,1290899.16,-0.61,158.18,22,0.0,87.42,5657.19,22,22,"BHARTIARTL.NS,BRIGADE.NS,BRITANNIA.NS,COLPAL.NS,DLF.NS,DMART.NS,GODREJPROP.NS,HINDUNILVR.NS,INDUSTOWER.NS,INFY.NS,MARICO.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,RELAXO.NS,TATACONSUM.NS,TCS.NS,TITAN.NS,VOLTAS.NS","ADANIGREEN.NS,AUBANK.NS,AXISBANK.NS,BAJFINANCE.NS,BANDHANBNK.NS,BPCL.NS,CHOLAFIN.NS,COALINDIA.NS,GAIL.NS,HDFCLIFE.NS,HINDALCO.NS,ICICIBANK.NS,JINDALSTEL.NS,KOTAKBANK.NS,KPITTECH.NS,LICHSGFIN.NS,MGL.NS,MPHASIS.NS,MUTHOOTFIN.NS,ONGC.NS,SAIL.NS,VEDL.NS",VOLTAS.NS:4.5%|OBEROIRLTY.NS:4.5%|DLF.NS:4.5%|LTIM.NS:4.5%|COFORGE.NS:4.5%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-09-01,RL,1314796.1,1308192.65,-0.502,161.639,25,0.0,71.86,4716.74,18,22,"ALKEM.NS,ASIANPAINT.NS,BAJAJFINSV.NS,BIOCON.NS,CIPLA.NS,COALINDIA.NS,HAVELLS.NS,HDFCAMC.NS,HDFCLIFE.NS,HINDALCO.NS,JINDALSTEL.NS,KPITTECH.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,SUNPHARMA.NS,TATASTEEL.NS,VEDL.NS,ZYDUSLIFE.NS","BHARTIARTL.NS,BRIGADE.NS,BRITANNIA.NS,COFORGE.NS,COLPAL.NS,DLF.NS,GODREJPROP.NS,HINDUNILVR.NS,INDUSTOWER.NS,MARICO.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PIDILITIND.NS,RELAXO.NS,TATACONSUM.NS",ZYDUSLIFE.NS:4.0%|BAJAJFINSV.NS:4.0%|ALKEM.NS:4.0%|LTIM.NS:4.0%|MUTHOOTFIN.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-09-29,RL,1308192.65,1267165.37,-3.136,153.433,25,0.0,72.38,4596.38,22,21,"AARTIIND.NS,ACC.NS,ALKYLAMINE.NS,AMBUJACEM.NS,BRIGADE.NS,DEEPAKNTR.NS,DLF.NS,GODREJPROP.NS,GRASIM.NS,PHOENIXLTD.NS,PIDILITIND.NS,PRESTIGE.NS,SHREECEM.NS,SRF.NS,TECHM.NS,ULTRACEMCO.NS,VINATIORGA.NS,WIPRO.NS","ALKEM.NS,ASIANPAINT.NS,BAJAJFINSV.NS,BIOCON.NS,CIPLA.NS,COALINDIA.NS,HDFCAMC.NS,HDFCLIFE.NS,HINDALCO.NS,INFY.NS,JINDALSTEL.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,VEDL.NS,ZYDUSLIFE.NS",DLF.NS:4.0%|VOLTAS.NS:4.0%|BRIGADE.NS:4.0%|PRESTIGE.NS:4.0%|PHOENIXLTD.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-10-27,RL,1294751.84,1286715.63,-0.621,157.343,22,0.0,88.98,5740.15,22,22,"APOLLOHOSP.NS,ASIANPAINT.NS,AUROPHARMA.NS,BAJFINANCE.NS,BHARTIARTL.NS,BIOCON.NS,CHOLAFIN.NS,CIPLA.NS,FORTIS.NS,HDFCAMC.NS,INDUSTOWER.NS,LALPATHLAB.NS,LICHSGFIN.NS,MAXHEALTH.NS,METROPOLIS.NS,MUTHOOTFIN.NS,SUNPHARMA.NS,TORNTPHARM.NS,WHIRLPOOL.NS","AARTIIND.NS,ACC.NS,ALKYLAMINE.NS,AMBUJACEM.NS,BRIGADE.NS,DEEPAKNTR.NS,DLF.NS,DMART.NS,GODREJPROP.NS,GRASIM.NS,KPITTECH.NS,LTIM.NS,LTTS.NS,PHOENIXLTD.NS,PRESTIGE.NS,SHREECEM.NS,SRF.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,VINATIORGA.NS,WIPRO.NS",VOLTAS.NS:4.5%|APOLLOHOSP.NS:4.5%|HAVELLS.NS:4.5%|PIDILITIND.NS:4.5%|MUTHOOTFIN.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-11-24,RL,1286715.63,1268446.28,-1.42,153.689,25,0.0,71.86,4573.43,18,22,"ADANIGREEN.NS,ALKYLAMINE.NS,ATGL.NS,BALAMINES.NS,COFORGE.NS,GLENMARK.NS,KPITTECH.NS,LTTS.NS,MGL.NS,NAVINFLUOR.NS,ONGC.NS,PERSISTENT.NS,RELIANCE.NS,SRF.NS,TATAELXSI.NS,TITAN.NS,VINATIORGA.NS,ZYDUSLIFE.NS","APOLLOHOSP.NS,AUROPHARMA.NS,BAJFINANCE.NS,BHARTIARTL.NS,CHOLAFIN.NS,FORTIS.NS,HDFCAMC.NS,INDUSTOWER.NS,LALPATHLAB.NS,LICHSGFIN.NS,MAXHEALTH.NS,METROPOLIS.NS,MUTHOOTFIN.NS,SUNPHARMA.NS,WHIRLPOOL.NS",VOLTAS.NS:4.0%|ZYDUSLIFE.NS:4.0%|BALAMINES.NS:4.0%|HAVELLS.NS:4.0%|ASIANPAINT.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2022-12-22,RL,1268446.28,1242540.62,-2.042,148.508,25,0.0,37.28,2318.92,17,17,"ASHOKLEY.NS,BAJAJ-AUTO.NS,DMART.NS,EICHERMOT.NS,HCLTECH.NS,HEROMOTOCO.NS,INFY.NS,SONACOMS.NS,SUNPHARMA.NS","ADANIGREEN.NS,ASIANPAINT.NS,ATGL.NS,GLENMARK.NS,KPITTECH.NS,MGL.NS,ONGC.NS,PERSISTENT.NS,RELIANCE.NS",VOLTAS.NS:4.0%|SRF.NS:4.0%|ZYDUSLIFE.NS:4.0%|ASHOKLEY.NS:4.0%|HEROMOTOCO.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2023-01-19,RL,1242540.62,1216941.29,-2.06,143.388,22,0.0,87.76,5354.33,22,22,"ABB.NS,ADANIGREEN.NS,AIAENG.NS,ATGL.NS,BHARTIARTL.NS,BHEL.NS,COALINDIA.NS,CUMMINSIND.NS,GAIL.NS,INDUSTOWER.NS,IOC.NS,JINDALSTEL.NS,JSWSTEEL.NS,MARUTI.NS,NMDC.NS,RELIANCE.NS,SIEMENS.NS,TVSMOTOR.NS,VEDL.NS","ALKYLAMINE.NS,BAJAJ-AUTO.NS,BALAMINES.NS,BIOCON.NS,CIPLA.NS,COFORGE.NS,DMART.NS,HAVELLS.NS,HCLTECH.NS,INFY.NS,LTTS.NS,NAVINFLUOR.NS,PIDILITIND.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,TATAELXSI.NS,TITAN.NS,TORNTPHARM.NS,VINATIORGA.NS,VOLTAS.NS,ZYDUSLIFE.NS",EICHERMOT.NS:4.5%|TVSMOTOR.NS:4.5%|COALINDIA.NS:4.5%|ADANIGREEN.NS:4.5%|ABB.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2023-02-16,RL,1216941.29,1147806.51,-5.681,129.561,22,0.0,60.8,3499.88,15,19,"ACC.NS,AMBUJACEM.NS,BAJAJ-AUTO.NS,BPCL.NS,GRASIM.NS,HCLTECH.NS,INFY.NS,KPITTECH.NS,MPHASIS.NS,SHREECEM.NS,TCS.NS,ULTRACEMCO.NS","ABB.NS,AIAENG.NS,BHEL.NS,COALINDIA.NS,CUMMINSIND.NS,IOC.NS,JINDALSTEL.NS,JSWSTEEL.NS,MARUTI.NS,NMDC.NS,SIEMENS.NS,VEDL.NS",ADANIGREEN.NS:4.5%|ULTRACEMCO.NS:4.5%|ATGL.NS:4.5%|RELIANCE.NS:4.5%|HEROMOTOCO.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
